Feature_Index	Peak_Index
566	37846
566	37847
566	37848
566	37875
566	37876
566	37904
566	37905
566	37906
566	37934
566	37935
566	37936
566	37959
566	37960
566	37961
566	37969
566	37987
566	37988
566	37989
566	38010
566	38011
566	38012
566	38045
566	38046
566	38077
566	38078
566	38079
566	38110
566	38111
566	38141
566	38142
566	38143
566	38170
566	38171
566	38172
566	38204
566	38205
566	38206
566	38234
566	38235
566	38236
566	38263
566	38264
566	38288
566	38289
566	38317
566	38318
566	38343
566	38344
566	38365
566	38366
566	38383
566	38384
566	38400
566	38417
566	38431
566	38447
566	38464
566	38474
566	38490
566	38504
566	38517
567	17422
567	17441
567	17452
567	17466
567	17481
567	17497
567	17511
567	17526
568	39203
568	39214
568	39215
568	39227
568	39228
568	39239
568	39240
568	39252
568	39253
568	39268
568	39269
568	39288
568	39289
568	39309
568	39310
568	39328
568	39329
568	39363
568	39364
568	39379
568	39380
568	39397
568	39398
568	39419
568	39420
568	39438
568	39439
568	39461
568	39462
568	39489
568	39490
568	39510
568	39511
568	39530
568	39531
568	39552
568	39553
568	39567
568	39568
568	39591
568	39592
568	39616
568	39617
568	39636
568	39637
568	39663
568	39664
568	39686
568	39687
568	39713
568	39714
568	39739
568	39740
568	39768
568	39769
568	39798
568	39799
568	39828
568	39829
568	39856
568	39857
568	39886
568	39887
568	39919
568	39920
568	39947
568	39948
568	39975
568	39976
568	40004
568	40005
568	40037
568	40038
568	40064
568	40065
568	40092
568	40093
568	40116
568	40117
568	40148
568	40149
568	40180
568	40181
568	40213
568	40214
568	40242
568	40243
568	40269
568	40296
568	40297
568	40326
568	40327
568	40354
568	40355
568	40377
568	40378
568	40405
568	40432
568	40433
568	40458
568	40459
568	40483
568	40484
568	40510
568	40511
568	40535
568	40536
568	40564
568	40565
568	40590
568	40591
568	40617
568	40618
568	40646
568	40669
568	40670
568	40699
568	40700
568	40725
568	40726
568	40750
568	40751
568	40778
568	40779
568	40808
568	40809
568	40840
568	40866
568	40918
568	40973
568	40995
568	41024
568	41025
568	41051
568	41079
568	41106
568	41134
568	41135
568	41164
568	41165
568	41197
568	41222
568	41248
568	41249
568	41303
568	41324
568	41350
568	41369
569	39345
569	39474
570	29032
570	29033
570	29054
570	29055
570	29077
570	29078
570	29103
570	29104
570	29126
570	29127
570	29149
570	29150
570	29173
570	29174
570	29208
570	29209
570	29228
570	29229
570	29247
570	29248
570	29268
570	29284
570	29296
570	29312
570	29328
570	29361
570	29380
570	29440
570	29457
570	29472
570	29492
570	29579
570	29602
570	29672
570	29717
570	29742
570	29769
570	29792
570	29815
570	29841
570	29866
570	29888
570	29910
570	29956
570	29979
570	29999
570	30042
570	30061
570	30136
570	30169
571	26487
571	26547
571	26573
571	26628
571	26658
571	26712
571	26740
571	26824
571	26897
572	36993
572	37021
572	37089
572	37148
572	37177
573	31368
573	31480
573	31505
573	31530
573	31560
573	32060
573	32146
573	32207
573	32264
573	32297
573	32382
573	32407
573	32433
574	36826
574	36908
574	36939
574	36968
574	36994
574	37022
574	37065
574	37090
574	37118
574	37149
574	37178
574	37205
574	37233
574	37256
574	37282
574	37306
574	37334
574	37362
574	37386
574	37418
574	37447
574	37475
574	37505
574	37530
574	37559
574	37620
574	37645
574	37672
574	37699
574	37725
574	37753
574	37776
574	37799
574	37824
574	37849
574	37877
574	37907
574	37937
574	37962
574	37990
574	38013
574	38047
574	38080
574	38112
574	38144
574	38173
574	38207
574	38237
574	38265
574	38290
574	38319
574	38345
574	38385
574	38401
574	38448
574	38475
574	38518
574	38643
574	38668
574	38699
574	38738
574	38758
574	38778
574	38796
574	38815
574	38839
574	38858
574	38914
574	38955
574	38978
574	39024
575	46179
575	46194
575	46209
575	46226
575	46246
575	46265
575	46266
575	46287
575	46303
575	46304
575	46321
575	46322
575	46346
575	46347
575	46364
575	46365
575	46386
575	46387
575	46404
575	46405
575	46414
575	46432
575	46433
575	46452
575	46453
575	46474
575	46475
575	46495
575	46496
575	46515
575	46516
575	46542
575	46543
575	46558
575	46559
575	46576
575	46577
575	46602
575	46630
575	46631
575	46658
575	46659
575	46684
575	46707
575	46752
575	46776
575	46856
576	45499
576	45534
576	45567
576	45619
576	45666
577	42000
577	42026
577	42053
577	42054
577	42077
577	42078
577	42104
577	42147
577	42148
577	42168
577	42169
577	42197
577	42217
577	42239
577	42240
577	42258
577	42259
577	42278
577	42279
577	42300
577	42301
577	42321
577	42322
577	42344
577	42345
577	42367
577	42368
577	42387
577	42388
577	42412
577	42413
577	42434
577	42435
577	42456
577	42457
577	42477
577	42478
577	42495
577	42496
577	42518
577	42519
577	42542
577	42543
577	42564
577	42565
577	42585
577	42586
577	42606
577	42607
577	42631
577	42632
577	42655
577	42656
577	42692
577	42693
577	42717
577	42718
577	42740
577	42741
577	42766
577	42767
577	42789
577	42790
577	42828
577	42829
577	42857
577	42858
577	42886
577	42887
577	42914
577	42915
577	42941
577	42942
577	42966
577	42967
577	42994
577	42995
577	43022
577	43023
577	43049
577	43050
577	43073
577	43074
577	43102
577	43103
577	43131
577	43158
577	43159
577	43191
577	43192
577	43220
577	43221
577	43248
577	43249
577	43279
577	43280
577	43311
577	43312
577	43337
577	43338
577	43364
577	43365
577	43394
577	43395
577	43426
577	43427
577	43461
577	43462
577	43499
577	43500
577	43527
577	43528
577	43540
577	43541
577	43563
577	43564
577	43593
577	43594
577	43616
577	43617
577	43637
577	43638
577	43652
577	43653
577	43666
577	43667
577	43677
577	43689
577	43699
577	43700
577	43710
577	43720
577	43721
577	43731
577	43732
577	43754
577	43755
577	43769
577	43781
577	43794
577	43795
577	43810
577	43811
577	43823
577	43824
577	43837
577	43849
577	43864
577	43865
577	43878
577	43891
577	43930
577	43943
577	43957
577	43958
577	43973
577	43974
577	43989
577	44004
577	44005
577	44023
577	44024
577	44039
577	44054
577	44071
577	44072
577	44091
577	44092
577	44109
577	44110
577	44129
577	44130
577	44147
577	44167
577	44168
577	44188
577	44189
577	44210
577	44211
577	44233
577	44234
577	44256
577	44257
577	44279
577	44301
577	44302
577	44317
577	44341
577	44367
577	44368
577	44390
577	44391
577	44413
577	44440
577	44464
577	44486
577	44487
577	44509
577	44510
577	44536
577	44562
577	44563
577	44587
577	44588
577	44611
577	44612
577	44637
577	44661
577	44662
577	44686
577	44687
577	44712
577	44737
577	44738
577	44762
577	44763
577	44789
577	44790
577	44813
577	44814
577	44843
577	44844
577	44869
577	44870
577	44900
577	44901
577	44928
577	44929
577	44957
577	44958
577	44983
577	44984
577	45011
577	45012
577	45043
577	45044
577	45070
577	45071
577	45097
577	45098
577	45127
577	45128
577	45152
577	45175
577	45176
577	45204
577	45238
577	45239
577	45269
577	45270
577	45299
577	45300
577	45329
577	45330
577	45354
577	45375
577	45376
577	45400
577	45401
577	45417
577	45430
577	45445
577	45456
577	45644
577	45654
577	45667
577	45680
577	45691
577	45702
577	45703
577	45715
577	45728
577	45743
577	45781
577	45795
577	45808
577	45820
577	45848
577	45860
577	45887
577	45900
577	45919
577	45932
577	45950
577	45981
577	45998
577	45999
577	46015
577	46016
577	46054
577	46068
577	46095
577	46109
577	46123
577	46138
577	46152
577	46167
577	46213
577	46230
577	46250
577	46270
577	46291
577	46307
577	46308
577	46325
577	46326
577	46351
577	46368
577	46369
577	46391
577	46408
577	46409
577	46417
577	46456
577	46457
577	46479
577	46500
577	46520
577	46547
577	46562
577	46563
577	46581
577	46606
577	46634
577	46635
577	46662
577	46663
577	46687
577	46688
577	46710
577	46711
577	46734
577	46755
577	46779
577	46841
577	46842
577	46859
577	46860
577	46879
577	46897
577	46913
577	46914
577	46930
577	46931
577	46947
577	46962
577	46963
577	46989
577	47003
577	47019
577	47032
577	47064
577	47065
577	47103
577	47115
577	47128
577	47166
577	47181
577	47195
577	47219
577	47231
577	47232
577	47246
577	47247
577	47302
577	47329
577	47345
577	47359
577	47450
577	47451
577	47510
577	47526
577	47527
577	47546
577	47576
577	47612
577	47645
577	47694
577	47731
577	47788
577	47806
577	47807
577	47823
577	47859
577	47876
577	47895
577	47914
577	47951
577	47952
577	47986
577	48030
577	48052
577	48053
577	48075
577	48100
577	48101
577	48144
577	48205
577	48245
577	48246
577	48284
577	48305
577	48348
577	48388
577	48434
577	48455
577	48494
577	48535
577	48616
577	48617
577	48729
577	48812
577	48837
577	48880
577	48923
577	49001
577	49045
577	49133
577	49134
577	49223
577	49265
578	40118
578	40119
578	40150
578	40151
578	40183
578	40216
578	40217
578	40244
578	40245
578	40271
578	40272
578	40298
578	40299
578	40328
578	40329
578	40356
578	40357
578	40379
578	40380
578	40407
578	40408
578	40434
578	40435
578	40460
578	40461
578	40485
578	40512
578	40538
578	40539
578	40566
578	40592
578	40619
578	40671
579	48363
579	48364
580	45960
580	45961
581	42669
581	42670
581	42802
582	48792
582	48793
583	47588
583	47589
584	45457
584	45469
584	45491
584	45501
584	45512
584	45524
584	45546
584	45555
584	45569
584	45608
584	45621
584	45668
585	19292
585	19316
585	19336
585	19353
585	19374
585	19399
585	19423
585	19424
585	19453
585	19480
585	19481
585	19510
585	19511
585	19542
585	19572
585	19603
586	42219
586	42241
586	42346
586	42369
586	42389
586	42414
586	42436
586	42521
587	39254
587	39270
587	39290
587	39311
587	39330
587	39365
587	39382
587	39399
588	42220
588	42280
588	42302
588	42323
588	42347
588	42390
589	37991
589	38014
589	38015
589	38048
589	38049
589	38081
589	38082
589	38113
589	38114
589	38145
589	38146
589	38174
589	38175
589	38208
589	38209
589	38238
589	38239
589	38266
589	38267
589	38291
589	38292
589	38320
589	38321
589	38346
589	38347
589	38368
589	38369
589	38386
589	38387
589	38402
589	38403
589	38418
589	38419
589	38432
589	38433
589	38449
589	38450
589	38465
589	38466
589	38476
589	38477
589	38491
589	38505
589	38519
590	41053
590	41080
590	41138
590	41139
590	41167
590	41168
590	41199
590	41200
590	41251
590	41278
591	45458
591	45479
591	45502
591	45513
591	45525
591	45526
591	45557
591	45581
591	45595
591	45596
591	45609
591	45622
591	45655
591	45669
591	45692
591	45744
591	45754
591	45768
591	45809
591	45835
591	45849
592	42391
592	42437
592	42479
592	42498
592	42522
592	42544
592	42566
592	42609
592	42634
592	42694
592	42742
592	42804
593	29056
593	29105
593	29151
593	29175
593	29210
594	34066
594	34122
594	34151
594	34179
594	34207
595	36623
595	36637
595	36638
595	36654
595	36670
595	36671
595	36686
595	36687
595	36706
595	36707
595	36721
595	36722
595	36744
595	36745
595	36765
595	36766
595	36785
595	36786
595	36805
595	36806
595	36827
595	36828
595	36852
595	36853
595	36881
595	36909
595	36910
595	36940
595	36969
595	37066
595	37067
595	37091
595	37119
595	37120
595	37150
595	37151
595	37179
595	37180
595	37206
595	37207
595	37234
595	37235
595	37257
595	37258
595	37283
595	37284
595	37307
595	37308
595	37335
595	37336
595	37363
595	37364
595	37387
595	37388
595	37419
595	37420
595	37448
595	37449
595	37476
595	37477
595	37506
595	37507
595	37531
595	37878
595	37963
595	37992
595	38016
595	38050
595	38083
595	38147
595	38148
595	38241
595	38268
595	38293
595	38322
596	46637
596	46689
596	46735
596	46781
596	46801
596	46822
596	46843
596	46880
596	46898
596	46915
596	46932
596	46964
597	48145
597	48185
597	48264
597	48326
597	48389
597	48456
597	48475
598	38404
598	38420
598	38434
598	38451
598	38467
598	38478
598	38492
598	38506
598	38520
599	39638
599	39665
599	39715
599	39741
599	39770
599	39800
599	39830
599	39858
599	39888
599	39921
599	39949
599	40008
600	30475
600	30497
600	30516
600	30535
600	30555
600	30574
600	30596
600	30618
600	30638
600	30663
600	30686
601	31725
601	31746
601	31808
601	31845
601	31863
601	31881
601	31902
601	31921
601	31942
601	31960
602	27712
602	27732
602	27747
602	27768
602	27786
602	27808
602	27828
602	27848
602	27867
602	27883
602	27896
602	27911
603	22107
603	22123
603	22141
603	22157
603	22174
603	22190
603	22203
603	22215
603	22230
603	22243
603	22257
603	22273
603	22291
603	22311
603	22330
603	22349
604	33845
604	33915
604	33958
604	34039
604	34067
604	34092
604	34123
604	34180
604	34236
604	34268
604	34358
604	34386
604	34416
605	30946
605	30964
605	30985
605	30986
605	31004
605	31005
605	31022
605	31023
605	31042
605	31043
605	31061
605	31062
605	31081
605	31082
605	31103
605	31104
605	31122
605	31123
605	31148
605	31149
605	31174
605	31175
605	31197
605	31198
605	31219
605	31220
605	31242
605	31243
605	31271
605	31272
605	31288
605	31289
605	31307
605	31327
605	31348
605	31370
605	31390
605	31409
605	31454
605	31506
605	31561
606	51927
606	51956
606	51988
606	52020
606	52047
606	52048
606	52073
606	52097
606	52119
606	52176
606	52204
606	52231
606	52261
607	39112
607	39141
607	39177
607	39193
607	39204
607	39216
608	39132
608	39170
609	38956
609	38979
609	39001
609	39025
609	39026
609	39041
609	39057
609	39058
609	39074
609	39075
609	39087
609	39088
609	39100
609	39101
609	39113
609	39114
609	39122
609	39123
609	39133
609	39134
609	39142
609	39143
609	39149
609	39150
609	39154
609	39155
609	39161
609	39162
609	39171
609	39172
609	39178
609	39179
609	39185
609	39186
609	39194
609	39195
609	39205
609	39206
609	39217
609	39218
609	39229
609	39230
609	39241
609	39242
609	39255
609	39256
609	39271
609	39272
609	39291
609	39292
609	39312
609	39313
609	39331
609	39332
609	39366
609	39383
609	39384
609	39400
609	39421
609	39422
609	39441
609	39442
609	39464
609	39465
609	39512
609	39532
609	39554
609	39569
609	39570
609	39594
609	39618
609	39639
609	39640
609	39666
609	39689
609	39690
609	39716
609	39742
609	39743
609	39771
609	39801
609	39802
609	39831
609	39859
609	39860
609	39889
609	39890
609	39922
609	39950
609	39977
609	39978
609	40009
609	40010
609	40039
609	40040
609	40068
609	40069
609	40094
609	40121
609	40122
609	40152
609	40185
609	40218
609	40246
609	40273
609	40274
609	40300
609	40331
609	40358
609	40381
609	40409
609	40436
609	40462
609	40487
609	40513
609	40540
609	40567
609	40594
609	40620
609	40648
609	40672
609	40701
609	40727
609	40753
609	40780
609	40810
609	40841
609	40867
609	40894
609	40920
609	40950
609	40974
609	40997
609	41026
609	41055
609	41082
609	41109
609	41140
609	41169
609	41201
609	41224
609	41252
609	41279
609	41304
609	41325
609	41351
609	41370
609	41387
609	41405
609	41427
609	41450
609	41469
609	41489
609	41511
609	41533
609	41558
609	41582
609	41604
609	41669
609	41694
609	41716
609	41738
609	41760
609	41784
609	41803
609	41826
609	41848
609	41915
609	41935
609	41958
609	41979
609	42001
609	42027
609	42055
609	42106
609	42170
609	42199
609	42221
609	42242
609	42260
609	42282
609	42303
609	42324
609	42348
609	42370
609	42392
609	42416
609	42440
609	42480
609	42499
609	42524
609	42545
609	42567
609	42588
609	42611
609	42636
609	42659
609	42695
609	42720
609	42743
609	42791
609	42830
609	42859
609	42888
609	42916
609	42943
609	42969
609	42996
609	43024
609	43051
609	43075
609	43104
609	43161
609	43194
609	43222
609	43250
609	43281
609	43339
609	43366
609	43396
609	43428
609	43463
609	43501
609	43959
609	43975
609	44025
609	44040
609	44073
609	44131
609	44148
609	44190
609	44212
609	44235
609	44258
609	44281
609	44303
609	44342
609	44369
609	44415
609	44441
609	44466
609	44488
609	44511
609	44538
609	44638
609	44664
609	44688
609	44713
609	44739
609	44764
609	44791
609	44815
609	44845
609	44871
609	44902
609	44930
609	44985
609	45013
609	45101
609	45130
609	45177
609	45208
609	45242
610	48076
610	48186
610	48247
610	48349
610	48390
611	46458
611	46522
611	46548
611	46582
611	46638
611	46664
611	46690
611	46712
611	46758
612	41617
612	41869
613	42675
613	42806
614	39349
614	39475
615	37121
615	37152
615	37181
615	37236
615	37285
615	37309
615	37310
615	37337
615	37365
615	37389
615	37421
615	37450
615	37508
616	38149
616	38210
616	38242
616	38269
616	38294
616	38323
616	38348
616	38370
617	31531
617	31587
617	31609
617	31628
617	31650
617	31669
617	31687
617	31726
617	31747
617	31768
617	31828
617	31846
617	31864
617	31882
617	31922
617	31961
617	32007
618	14893
618	14969
618	14995
618	15021
618	15052
618	15079
619	37209
619	37260
619	37338
619	37422
619	37532
619	37560
619	37590
619	37621
619	37646
619	37673
619	37727
619	37754
619	37777
619	37800
619	37850
619	37879
619	37908
619	37938
619	37964
619	37993
619	38017
619	38051
619	38084
619	38116
619	38150
619	38177
619	38243
619	38270
620	39027
620	39059
620	39076
620	39089
620	39102
620	39115
620	39136
620	39151
620	39156
620	39164
620	39173
620	39187
620	39196
620	39207
620	39219
620	39231
620	39243
620	39257
620	39273
620	39314
620	39423
621	30333
621	30370
621	30383
621	30395
621	30411
621	30424
621	30439
621	30456
621	30476
621	30498
621	30517
621	30536
621	30575
621	30597
621	30619
621	30639
621	30664
621	30687
621	30723
622	39060
622	39090
622	39104
622	39116
622	39126
622	39145
622	39152
622	39157
622	39166
622	39174
622	39182
622	39189
622	39197
622	39209
622	39221
622	39233
622	39244
622	39258
622	39315
622	39334
623	26016
623	26046
623	26071
623	26095
623	26149
623	26169
623	26206
623	26232
623	26253
623	26294
623	26316
623	26336
623	26356
623	26403
623	26460
623	26488
623	26518
623	26549
624	39091
624	39105
624	39127
624	39139
624	39146
624	39158
624	39167
624	39175
624	39190
624	39198
624	39210
625	28376
625	28394
625	28415
625	28416
625	28438
625	28439
625	28457
625	28475
625	28476
625	28477
625	28493
625	28494
625	28514
625	28515
625	28516
625	28534
625	28535
625	28536
625	28554
625	28555
625	28576
625	28577
625	28578
625	28594
625	28595
625	28596
625	28618
625	28619
625	28620
625	28638
625	28639
625	28659
625	28680
625	28702
625	28727
625	28749
625	28769
625	28795
625	28899
626	37451
626	37509
626	37533
626	37561
626	37591
626	37622
626	37647
626	37674
626	37701
626	37728
626	37778
627	22884
627	22904
627	22924
627	22944
627	22964
628	25277
628	25311
628	25326
628	25345
628	25366
628	25388
628	25415
628	25439
628	25468
628	25512
628	25539
628	25563
628	25595
629	36787
629	36807
629	36829
629	36885
629	36912
629	36941
629	36970
629	36996
629	37093
629	37122
629	37153
629	37182
629	37366
629	37452
629	37562
629	37592
629	37675
629	37729
629	37756
629	37826
629	37880
629	37939
629	37965
629	38018
629	38085
629	38117
630	27402
630	27422
630	27437
630	27449
630	27459
630	27472
630	27481
630	27489
630	27496
630	27502
630	27509
630	27516
630	27526
630	27538
630	27555
630	27573
630	27593
630	27619
630	27683
631	28557
631	28579
631	28597
631	28621
631	28660
631	28681
631	28703
631	28728
631	28750
631	28770
631	28796
631	28817
631	28838
631	28862
632	28839
632	28880
632	28900
632	28918
632	28955
632	28974
632	29012
632	29035
632	29058
633	27713
633	27748
633	27769
633	27787
633	27809
633	27829
633	27849
633	27868
633	27884
633	27897
633	27914
633	27927
633	27941
633	27955
633	27982
633	28034
633	28035
633	28053
633	28071
633	28141
633	28161
633	28177
633	28195
633	28213
633	28231
633	28260
633	28278
633	28319
633	28341
633	28395
633	28417
633	28440
633	28459
633	28478
633	28497
633	28517
633	28537
633	28598
634	35127
634	35191
634	35216
634	35239
634	35260
634	35317
634	35334
635	23309
635	23325
635	23337
635	23352
635	23366
635	23383
635	23400
635	23440
635	23460
636	21231
636	21253
636	21275
636	21294
636	21316
636	21339
636	21360
636	21382
636	21403
636	21426
637	33700
637	33722
637	33744
637	33766
637	33786
637	33806
637	33828
637	33846
637	33868
637	33893
637	33935
637	33959
638	33579
638	33630
638	33655
638	33678
638	33701
638	33723
638	33745
638	33767
638	33807
638	33829
638	33847
638	33869
638	33894
639	37123
639	37154
639	37183
639	37211
639	37237
639	37261
639	37286
639	37311
639	37339
639	37391
639	37392
639	37423
639	37453
639	37479
639	37510
639	37534
639	37563
639	37593
639	37623
639	37648
639	37676
639	37757
639	37881
640	29107
640	29129
640	29153
640	29177
640	29212
640	29213
640	29230
640	29231
640	29232
640	29249
640	29250
640	29251
640	29269
640	29270
640	29271
640	29285
640	29286
640	29297
640	29298
640	29299
640	29313
640	29314
640	29315
640	29329
640	29330
640	29345
640	29346
640	29362
640	29363
640	29364
640	29382
640	29383
640	29384
640	29400
640	29401
640	29422
640	29423
640	29441
640	29442
640	29459
640	29476
640	29494
640	29515
640	29534
640	29557
640	29583
640	29604
640	29629
640	29649
640	29673
640	29718
640	29770
640	29793
640	29816
640	29842
640	29868
640	29889
640	29937
640	29957
640	29980
640	30000
640	30024
640	30044
640	30089
641	35335
641	35351
641	35370
641	35391
641	35415
641	35434
641	35435
641	35450
641	35451
641	35469
641	35484
641	35485
641	35504
641	35505
641	35506
641	35518
641	35519
641	35520
641	35535
641	35536
641	35554
641	35555
641	35556
641	35571
641	35572
641	35573
641	35585
641	35586
641	35587
641	35590
641	35606
641	35607
641	35608
641	35627
641	35628
641	35645
641	35665
641	35666
641	35685
641	35710
641	35711
641	35739
641	35762
641	35785
641	35813
641	35839
641	35860
641	35887
641	35924
641	35943
641	35969
641	35993
641	36022
641	36039
641	36052
641	36078
641	36089
641	36253
641	36293
641	36354
641	36393
641	36428
641	36466
642	34881
642	34903
642	34923
642	34945
642	34968
642	34988
642	35009
642	35033
642	35056
642	35079
642	35103
642	35128
642	35148
642	35169
642	35192
642	35217
642	35240
643	31688
643	31707
643	31727
643	31748
643	31769
643	31792
643	31811
643	31829
643	31847
643	31865
644	31903
644	31923
644	31944
644	31962
644	32008
644	32035
644	32061
644	32088
644	32117
644	32147
644	32176
644	32208
644	32238
644	32265
645	36830
645	36854
645	36886
645	36914
645	36943
645	36971
645	36998
645	37023
645	37068
645	37094
645	37125
646	29234
646	29254
646	29273
646	29288
646	29301
646	29317
646	29332
646	29348
646	29366
646	29403
647	43026
647	43053
647	43077
647	43106
647	43135
647	43196
647	43224
647	43252
647	43284
648	17718
648	17735
648	17770
648	17788
648	17804
648	17818
648	17831
648	17846
649	22108
649	22124
649	22142
649	22158
649	22175
649	22191
649	22204
649	22216
649	22231
649	22244
649	22258
649	22274
649	22292
649	22312
649	22331
649	22350
650	21758
650	21773
650	21787
650	21802
650	21816
650	21829
650	21843
650	21855
650	21869
650	21884
651	44792
651	44816
651	44872
651	44903
651	44931
651	44986
651	45046
651	45102
651	45131
651	45178
651	45209
651	45272
651	45302
651	45333
651	45356
651	45378
651	45419
651	45783
651	45821
651	45838
651	45850
651	45862
651	45889
651	45903
651	45937
651	45951
651	45983
651	46003
651	46019
651	46041
651	46055
651	46071
651	46096
651	46110
651	46125
651	46140
651	46169
651	46214
651	46233
651	46251
651	46273
651	46292
651	46309
651	46328
651	46370
651	46438
651	46481
651	46501
651	46523
651	46549
651	46564
651	46583
651	46608
651	46639
651	46665
651	46691
651	46713
651	46736
651	46759
651	46782
651	46802
651	46823
651	46866
651	46882
651	46899
651	46916
651	46933
651	46948
651	46990
651	47005
651	47020
651	47033
651	47048
651	47066
651	47079
651	47091
651	47116
651	47141
651	47154
651	47167
651	47183
651	47196
651	47220
651	47233
651	47248
651	47261
651	47276
651	47289
651	47303
651	47317
651	47330
651	47360
651	47378
651	47402
651	47418
651	47436
651	47452
651	47463
651	47479
651	47495
651	47529
651	47547
651	47562
651	47577
651	47613
651	47629
651	47659
651	47675
651	47697
651	47711
651	47732
651	47750
651	47772
651	47789
651	47809
651	47824
651	47840
651	47860
651	47877
651	47896
651	47915
651	47953
651	47969
651	47987
651	48011
651	48031
651	48054
651	48077
651	48102
651	48121
651	48146
651	48165
651	48187
651	48206
651	48225
651	48285
651	48307
651	48327
651	48350
651	48391
651	48410
651	48435
651	48457
651	48476
651	48495
651	48619
651	48642
651	48660
651	48683
651	48708
651	48757
651	48777
651	48815
651	48839
651	48860
651	48882
651	48904
651	48925
651	48957
651	48978
651	49003
651	49024
651	49070
651	49091
651	49135
651	49158
651	49179
651	49201
651	49224
651	49266
651	49290
651	49357
651	49394
651	49418
651	49442
651	49490
651	49533
651	49562
651	49589
651	49612
651	49634
651	49656
651	49678
651	49702
651	49728
651	49754
651	49781
651	49806
651	49829
651	49853
651	49879
651	49910
651	49934
651	49957
651	50028
651	50056
651	50103
651	50128
651	50153
651	50177
651	50225
651	50250
651	50276
651	50299
651	50320
651	50373
651	50453
651	50479
651	50506
651	50532
651	50553
651	50582
651	50609
651	50637
651	50688
651	50736
651	50763
651	50793
651	50816
651	50846
651	50875
651	50899
651	50922
651	50948
651	50974
651	51001
651	51029
651	51057
651	51088
651	51115
651	51141
651	51162
651	51187
651	51213
651	51239
651	51262
651	51287
651	51314
651	51363
651	51389
651	51417
651	51439
651	51469
651	51497
651	51521
651	51549
651	51574
651	51602
651	51628
651	51658
651	51685
651	51710
651	51734
651	51784
651	51812
651	51839
651	51870
651	51928
651	51957
651	51989
651	52021
651	52049
651	52074
651	52098
651	52120
651	52150
651	52177
651	52206
651	52233
651	52263
651	52289
651	52318
651	52345
651	52403
651	52432
651	52462
651	52492
651	52524
651	52550
651	52579
651	52612
651	52643
651	52676
651	52735
651	52769
651	52795
651	52822
651	52853
651	52877
651	52910
651	52936
651	53037
651	53059
651	53080
651	53123
651	53481
651	53499
651	53535
651	53554
651	53619
651	53642
651	53665
651	53687
651	53712
651	53729
651	53751
651	53795
651	53865
651	53910
651	53932
651	53955
651	54006
651	54032
651	54081
651	54104
651	54173
651	54202
651	54272
651	54301
651	54324
651	54427
651	54449
651	54476
651	54529
651	54557
651	54597
651	54620
651	54648
651	54672
651	54700
651	54729
651	54758
651	54788
651	54817
651	54846
651	54871
651	54899
651	54926
651	54953
651	54987
651	55012
651	55071
651	55098
651	55125
651	55155
651	55183
651	55234
651	55265
651	55293
651	55324
651	55382
651	55416
651	55448
651	55479
651	55508
651	55537
651	55568
651	55594
651	55622
651	55647
651	55677
651	55707
651	55736
651	55763
651	55792
651	55821
652	48366
652	48367
653	54055
653	54056
654	39571
654	39619
654	39641
654	39668
654	39691
654	39718
654	39745
654	39803
654	39862
654	39891
654	39924
655	28418
655	28441
655	28460
655	28479
655	28498
655	28518
655	28538
655	28539
655	28559
655	28580
655	28581
655	28599
655	28600
655	28622
655	28623
655	28641
655	28642
655	28662
655	28663
655	28683
655	28684
655	28705
655	28730
655	28752
655	28772
655	28798
655	28818
655	28840
655	28863
655	28881
655	28902
655	28920
655	28939
655	28956
655	28975
655	28995
655	29013
655	29036
655	29059
655	29108
655	29130
655	29154
655	29179
655	29215
655	29255
655	29289
655	29367
656	52854
656	52878
656	52911
656	52937
656	52938
656	52966
656	52990
656	53013
656	53014
656	53038
656	53039
656	53060
656	53061
656	53081
656	53082
656	53099
656	53144
656	53145
656	53146
656	53160
656	53161
656	53177
656	53178
656	53190
656	53191
656	53192
656	53206
656	53207
656	53217
656	53218
656	53229
656	53230
656	53243
656	53244
656	53245
656	53258
656	53259
656	53275
656	53276
656	53277
656	53291
656	53292
656	53293
656	53306
656	53307
656	53308
656	53322
656	53323
656	53324
656	53336
656	53337
656	53349
656	53350
656	53365
656	53366
656	53380
656	53381
656	53397
656	53398
656	53413
656	53414
656	53429
656	53430
656	53446
656	53447
656	53448
656	53465
656	53482
656	53483
656	53501
656	53502
656	53517
656	53518
656	53536
656	53537
656	53555
656	53556
656	53563
656	53582
656	53583
656	53600
656	53620
656	53621
656	53644
656	53645
656	53666
656	53667
656	53688
656	53689
656	53713
656	53714
656	53730
656	53731
656	53752
656	53753
656	53773
656	53774
656	53796
656	53797
656	53818
656	53819
656	53842
656	53843
656	53866
656	53867
656	53886
656	53911
656	53912
656	53933
656	53934
656	53956
656	53981
656	54007
656	54008
656	54033
656	54034
656	54057
656	54058
656	54082
656	54083
656	54105
656	54127
656	54128
656	54148
656	54149
656	54174
656	54203
656	54204
656	54225
656	54226
656	54250
656	54251
656	54273
656	54302
656	54303
656	54325
656	54353
656	54354
656	54379
656	54380
656	54405
656	54406
656	54428
656	54429
656	54450
656	54451
656	54477
656	54503
656	54530
656	54531
656	54558
656	54559
656	54570
656	54571
656	54598
656	54621
656	54649
656	54701
656	54702
656	54730
656	54731
656	54759
656	54760
656	54789
656	54790
656	54818
656	54819
656	54847
656	54872
656	54900
656	54927
656	54954
656	54988
656	55013
656	55042
