scan_num	charge	abundance	mz	fit	average_mw	monoisotopic_mw	mostabundant_mw	fwhm	signal_noise	mono_abundance	mono_plus2_abundance	index
5690	3	395000	817.0719	0.034	2448.7743	2447.191	2448.1939	0	0	0	0	21338
5690	3	216000	1037.205	0.08	3109.5715	3107.5903	3108.5933	0	0	0	0	21339
5692	2	639000	435.7169	0.007	869.9543	869.4193	869.4193	0	0	0	0	21344
5692	1	520000	870.427	0.005	869.9547	869.4197	869.4197	0	0	0	0	21345
5692	2	377000	452.7378	0.006	904.0105	903.4611	903.4611	0	0	0	0	21346
5692	1	119000	904.4696	0.051	904.0117	903.4623	903.4623	0	0	0	0	21347
5692	2	79000	530.7885	0.016	1060.2075	1059.5623	1059.5624	0	0	0	0	21348
5692	2	2230000	542.2649	0.014	1083.1731	1082.5152	1082.5152	0	0	0	0	21349
5692	1	585000	1083.5241	0.004	1083.1747	1082.5168	1082.5168	0	0	0	0	21350
5692	2	152000	583.8201	0.027	1166.3369	1165.6257	1165.6257	0	0	0	0	21351
5692	2	160000	615.3233	0.019	1229.3843	1228.6321	1228.6321	0	0	0	0	21352
5692	2	103000	648.8629	0.006	1296.5051	1295.7113	1295.7113	0	0	0	0	21353
5692	2	562000	704.3679	0.013	1407.6713	1406.7212	1406.7212	0	0	0	0	21354
5692	2	250000	1160.1481	0.029	2318.7797	2317.2788	2318.2817	0	0	0	0	21356
5692	3	437000	773.7679	0.012	2318.7798	2317.2789	2318.2819	0	0	0	0	21357
5692	2	467000	1225.102	0.015	2448.7698	2447.1865	2448.1894	0	0	0	0	21358
5692	3	423000	817.0716	0.01	2448.7734	2447.1901	2448.193	0	0	0	0	21359
5692	3	169000	1037.2039	0.051	3109.568	3107.5868	3108.5897	0	0	0	0	21360
5692	3	242000	1158.212	0.079	3471.8095	3469.6086	3471.6141	0	0	0	0	21361
5695	2	805000	435.7169	0.008	869.9542	869.4193	869.4192	0	0	0	0	21365
5695	1	632000	870.4267	0.005	869.9544	869.4194	869.4194	0	0	0	0	21366
5695	2	525000	452.7378	0.004	904.0105	903.4611	903.4611	0	0	0	0	21367
5695	1	147000	904.4696	0.007	904.0117	903.4623	903.4623	0	0	0	0	21368
5695	2	114000	530.7887	0.024	1060.2081	1059.5629	1059.5629	0	0	0	0	21369
5695	2	2410000	542.2649	0.007	1083.1732	1082.5153	1082.5152	0	0	0	0	21370
5695	1	628000	1083.5238	0.011	1083.1745	1082.5165	1082.5165	0	0	0	0	21371
5695	2	204000	583.8203	0.014	1166.3373	1165.6261	1165.6261	0	0	0	0	21372
5695	2	166000	615.3235	0.004	1229.3847	1228.6325	1228.6325	0	0	0	0	21373
5695	2	109000	648.8631	0.012	1296.5054	1295.7116	1295.7116	0	0	0	0	21374
5695	2	514000	704.3678	0.009	1407.6713	1406.7211	1406.7211	0	0	0	0	21375
5695	2	256000	1160.1474	0.015	2318.7783	2317.2774	2318.2803	0	0	0	0	21378
5695	3	318000	773.7685	0.042	2318.7815	2317.2806	2318.2835	0	0	0	0	21379
5695	2	394000	1225.102	0.023	2448.7699	2447.1865	2448.1895	0	0	0	0	21380
5695	3	394000	817.0713	0.039	2448.7725	2447.1892	2448.1921	0	0	0	0	21381
5695	3	131000	1037.5377	0.092	3109.5671	3107.5858	3108.5887	0	0	0	0	21382
5695	3	288000	1158.2113	0.075	3471.8075	3469.6066	3471.6121	0	0	0	0	21383
5698	2	936000	435.7169	0.01	869.9542	869.4192	869.4192	0	0	0	0	21387
5698	1	691000	870.4267	0.005	869.9544	869.4194	869.4194	0	0	0	0	21388
5698	2	583000	452.7378	0.004	904.0104	903.461	903.4611	0	0	0	0	21389
5698	1	180000	904.469	0.012	904.0111	903.4617	903.4617	0	0	0	0	21390
5698	2	96700	530.7884	0.059	1060.2074	1059.5622	1059.5623	0	0	0	0	21391
5698	2	1900000	542.2649	0.009	1083.1732	1082.5152	1082.5152	0	0	0	0	21392
5698	1	514000	1083.5236	0.018	1083.1743	1082.5163	1082.5163	0	0	0	0	21393
5698	2	212000	583.8204	0.007	1166.3375	1165.6263	1165.6263	0	0	0	0	21394
5698	2	160000	615.3232	0.007	1229.3841	1228.6318	1228.6318	0	0	0	0	21395
5698	2	90300	648.8626	0.026	1296.5044	1295.7106	1295.7106	0	0	0	0	21396
5698	2	358000	704.3677	0.006	1407.6711	1406.7209	1406.7209	0	0	0	0	21397
5698	3	253000	773.7679	0.025	2318.7799	2317.279	2318.282	0	0	0	0	21399
5698	2	193000	1159.6468	0.077	2318.7799	2317.2791	2318.282	0	0	0	0	21400
5698	2	332000	1225.1023	0.026	2448.7704	2447.1871	2448.19	0	0	0	0	21401
5698	3	338000	817.0713	0.009	2448.7724	2447.1891	2448.192	0	0	0	0	21402
5698	3	105000	1037.5387	0.103	3109.57	3107.5887	3108.5916	0	0	0	0	21403
5701	2	918000	435.7168	0.007	869.9541	869.4191	869.4191	0	0	0	0	21409
5701	1	731000	870.4266	0.005	869.9543	869.4194	869.4194	0	0	0	0	21410
5701	2	864000	452.7377	0.005	904.0102	903.4608	903.4609	0	0	0	0	21412
5701	1	251000	904.4691	0.004	904.0112	903.4618	903.4618	0	0	0	0	21413
5701	2	89100	530.7884	0.015	1060.2074	1059.5623	1059.5623	0	0	0	0	21414
5701	2	1700000	542.2649	0.014	1083.1732	1082.5153	1082.5152	0	0	0	0	21415
5701	1	440000	1083.5236	0.005	1083.1743	1082.5164	1082.5164	0	0	0	0	21416
5701	2	250000	583.8202	0.014	1166.337	1165.6257	1165.6258	0	0	0	0	21417
5701	2	152000	615.3236	0.017	1229.3848	1228.6325	1228.6326	0	0	0	0	21418
5701	2	349000	704.3677	0.005	1407.671	1406.7209	1406.7209	0	0	0	0	21420
5701	2	184000	1160.146	0.017	2318.7754	2317.2745	2318.2774	0	0	0	0	21422
5701	3	232000	773.7681	0.03	2318.7803	2317.2794	2318.2824	0	0	0	0	21423
5701	2	306000	1225.1021	0.016	2448.77	2447.1867	2448.1896	0	0	0	0	21424
5701	3	253000	817.0714	0.03	2448.7729	2447.1896	2448.1925	0	0	0	0	21425
5701	3	111000	1037.2029	0.075	3109.565	3107.5839	3108.5868	0	0	0	0	21426
5704	2	987000	435.7168	0.007	869.954	869.419	869.419	0	0	0	0	21431
5704	1	737000	870.4267	0.005	869.9544	869.4194	869.4194	0	0	0	0	21432
5704	2	996000	452.7377	0.005	904.0102	903.4608	903.4609	0	0	0	0	21433
5704	1	257000	904.4688	0.017	904.0109	903.4615	903.4616	0	0	0	0	21434
5704	2	105000	530.7884	0.037	1060.2075	1059.5623	1059.5623	0	0	0	0	21435
5704	2	1290000	542.2649	0.02	1083.1731	1082.5152	1082.5152	0	0	0	0	21436
5704	1	269000	1083.5228	0.006	1083.1735	1082.5156	1082.5156	0	0	0	0	21437
5704	2	196000	583.8203	0.013	1166.3374	1165.6261	1165.6261	0	0	0	0	21438
5704	2	167000	615.3231	0.025	1229.3839	1228.6316	1228.6317	0	0	0	0	21439
5704	2	335000	704.3676	0.033	1407.6709	1406.7207	1406.7207	0	0	0	0	21440
5704	2	120000	1160.147	0.038	2318.7774	2317.2765	2318.2794	0	0	0	0	21442
5704	2	222000	1225.1014	0.032	2448.7687	2447.1854	2448.1883	0	0	0	0	21443
5704	3	197000	817.0719	0.018	2448.7742	2447.1909	2448.1938	0	0	0	0	21444
5707	2	794000	435.7168	0.007	869.9541	869.4191	869.4191	0	0	0	0	21450
5707	1	599000	870.4268	0.008	869.9545	869.4195	869.4195	0	0	0	0	21451
5707	2	1100000	452.7377	0.005	904.0101	903.4607	903.4608	0	0	0	0	21453
5707	1	329000	904.4691	0.005	904.0112	903.4618	903.4618	0	0	0	0	21454
5707	2	99400	530.7886	0.01	1060.2079	1059.5627	1059.5627	0	0	0	0	21455
5707	2	1090000	542.2649	0.036	1083.1733	1082.5153	1082.5153	0	0	0	0	21456
5707	1	262000	1083.5237	0.03	1083.1744	1082.5164	1082.5164	0	0	0	0	21457
5707	2	218000	583.8202	0.021	1166.3371	1165.6259	1165.6259	0	0	0	0	21459
5707	2	146000	615.3235	0.016	1229.3847	1228.6325	1228.6325	0	0	0	0	21460
5707	2	73800	648.8627	0.023	1296.5046	1295.7108	1295.7109	0	0	0	0	21461
5707	2	202000	704.3678	0.043	1407.6712	1406.7211	1406.7211	0	0	0	0	21462
5707	2	75300	782.9364	0.095	1564.895	1563.8582	1563.8582	0	0	0	0	21463
5707	2	129000	1159.6458	0.097	2318.7778	2317.2771	2318.28	0	0	0	0	21466
5707	3	169000	773.7675	0.051	2318.7788	2317.2779	2318.2808	0	0	0	0	21467
5707	2	194000	1225.1016	0.02	2448.769	2447.1857	2448.1886	0	0	0	0	21468
5710	2	728000	435.717	0.007	869.9544	869.4195	869.4194	0	0	0	0	21476
5710	1	538000	870.4269	0.006	869.9547	869.4197	869.4197	0	0	0	0	21477
5710	2	1600000	452.7377	0.005	904.0103	903.4609	903.4609	0	0	0	0	21478
5710	1	496000	904.4696	0.013	904.0117	903.4623	903.4623	0	0	0	0	21479
5710	2	543000	542.2651	0.006	1083.1737	1082.5157	1082.5157	0	0	0	0	21480
5710	1	119000	1083.5251	0.004	1083.1757	1082.5178	1082.5178	0	0	0	0	21481
5710	2	249000	583.8203	0.013	1166.3373	1165.6261	1165.6261	0	0	0	0	21483
5710	2	134000	615.3235	0.008	1229.3847	1228.6325	1228.6325	0	0	0	0	21484
5710	2	140000	704.3679	0.048	1407.6714	1406.7212	1406.7212	0	0	0	0	21485
5710	2	78200	782.937	0.013	1564.8962	1563.8594	1563.8594	0	0	0	0	21486
5710	3	56500	773.768	0.025	2318.7801	2317.2792	2318.2822	0	0	0	0	21489
5710	2	114000	1225.1035	0.022	2448.7728	2447.1895	2448.1924	0	0	0	0	21490
5710	3	83000	817.0718	0.05	2448.774	2447.1907	2448.1937	0	0	0	0	21491
5713	2	706000	435.7168	0.008	869.954	869.419	869.419	0	0	0	0	21498
5713	1	501000	870.4264	0.005	869.9541	869.4191	869.4191	0	0	0	0	21499
5713	2	1560000	452.7376	0.004	904.01	903.4606	903.4606	0	0	0	0	21500
5713	1	447000	904.4689	0.005	904.011	903.4616	903.4616	0	0	0	0	21501
5713	2	79800	530.7885	0.028	1060.2076	1059.5625	1059.5625	0	0	0	0	21502
5713	2	451000	542.2649	0.007	1083.1733	1082.5153	1082.5153	0	0	0	0	21503
5713	1	120000	1083.523	0.007	1083.1737	1082.5157	1082.5157	0	0	0	0	21504
5713	2	177000	583.8202	0.007	1166.3371	1165.6259	1165.6259	0	0	0	0	21506
5713	2	115000	615.323	0.031	1229.3837	1228.6315	1228.6315	0	0	0	0	21507
5713	2	120000	704.3674	0.049	1407.6703	1406.7201	1406.7202	0	0	0	0	21508
5713	2	98300	783.4376	0.032	1564.9039	1563.8577	1563.8577	0	0	0	0	21509
5713	2	83400	1225.1006	0.035	2448.767	2447.1837	2448.1866	0	0	0	0	21511
5713	3	67000	817.0714	0.013	2448.7726	2447.1893	2448.1923	0	0	0	0	21512
5716	1	58000	807.4158	0.006	806.9025	806.4085	806.4085	0	0	0	0	21517
5716	2	583000	435.7167	0.006	869.9539	869.4189	869.4189	0	0	0	0	21518
5716	1	448000	870.4264	0.006	869.9541	869.4191	869.4191	0	0	0	0	21519
5716	2	1780000	452.7376	0.005	904.0099	903.4605	903.4606	0	0	0	0	21520
5716	1	446000	904.469	0.008	904.0111	903.4617	903.4617	0	0	0	0	21521
5716	2	68100	530.7883	0.014	1060.2072	1059.562	1059.562	0	0	0	0	21522
5716	2	405000	542.2649	0.006	1083.1733	1082.5154	1082.5153	0	0	0	0	21523
5716	1	84400	1083.5229	0.023	1083.1736	1082.5156	1082.5156	0	0	0	0	21524
5716	2	235000	583.8201	0.037	1166.3368	1165.6255	1165.6255	0	0	0	0	21526
5716	2	146000	615.323	0.045	1229.3836	1228.6313	1228.6314	0	0	0	0	21527
5716	2	76300	704.3671	0.012	1407.6697	1406.7196	1406.7196	0	0	0	0	21528
5716	2	62800	782.9362	0.098	1564.8945	1563.8578	1563.8578	0	0	0	0	21529
5716	3	88300	698.0515	0.015	2091.4941	2090.1296	2091.1326	0	0	0	0	21532
5716	2	63300	1046.0729	0.111	2091.4956	2090.1312	2091.1342	0	0	0	0	21533
5716	3	50600	773.7682	0.058	2318.7806	2317.2797	2318.2827	0	0	0	0	21534
5716	2	64400	1225.1006	0.024	2448.767	2447.1837	2448.1866	0	0	0	0	21535
5719	1	61100	807.4149	0.012	806.9016	806.4076	806.4076	0	0	0	0	21541
5719	1	285000	870.4262	0.004	869.9539	869.4189	869.4189	0	0	0	0	21542
5719	2	431000	435.7167	0.006	869.9539	869.419	869.4189	0	0	0	0	21543
5719	2	1820000	452.7376	0.004	904.0099	903.4605	903.4606	0	0	0	0	21544
5719	1	480000	904.4687	0.004	904.0108	903.4614	903.4614	0	0	0	0	21545
5719	2	85600	530.7883	0.018	1060.2071	1059.562	1059.562	0	0	0	0	21546
5719	2	311000	542.2649	0.006	1083.1732	1082.5153	1082.5152	0	0	0	0	21547
5719	1	69200	1083.5227	0.046	1083.1733	1082.5154	1082.5154	0	0	0	0	21548
5719	2	186000	583.8197	0.007	1166.336	1165.6248	1165.6248	0	0	0	0	21550
5719	2	108000	615.3232	0.031	1229.3841	1228.6319	1228.6319	0	0	0	0	21551
5719	2	65100	704.3671	0.033	1407.6699	1406.7197	1406.7197	0	0	0	0	21552
5719	2	82800	782.9365	0.015	1564.8952	1563.8584	1563.8584	0	0	0	0	21553
5719	3	195000	697.7165	0.065	2091.4921	2090.1278	2091.1308	0	0	0	0	21556
5719	2	149000	1046.5739	0.014	2091.4947	2090.1303	2091.1332	0	0	0	0	21557
5719	3	57900	817.0713	0.028	2448.7724	2447.1891	2448.192	0	0	0	0	21558
5722	1	79100	807.4166	0.021	806.9033	806.4093	806.4093	0	0	0	0	21566
5722	2	355000	435.7171	0.008	869.9547	869.4197	869.4197	0	0	0	0	21567
5722	1	201000	870.4275	0.007	869.9552	869.4202	869.4202	0	0	0	0	21568
5722	2	2100000	452.7378	0.005	904.0103	903.4609	903.461	0	0	0	0	21569
5722	1	507000	904.4696	0.004	904.0117	903.4623	903.4623	0	0	0	0	21570
5722	2	78500	530.7887	0.008	1060.2081	1059.5629	1059.5629	0	0	0	0	21571
5722	2	272000	542.2654	0.01	1083.1741	1082.5162	1082.5162	0	0	0	0	21572
5722	1	59200	1083.5252	0.006	1083.1759	1082.518	1082.518	0	0	0	0	21573
5722	2	91600	583.8205	0.04	1166.3378	1165.6265	1165.6265	0	0	0	0	21575
5722	2	115000	615.3239	0.004	1229.3855	1228.6333	1228.6333	0	0	0	0	21576
5722	2	46600	679.8457	0.061	1358.5897	1357.6768	1357.6769	0	0	0	0	21577
5722	2	63100	704.3683	0.008	1407.6722	1406.7221	1406.7221	0	0	0	0	21578
5722	2	65800	782.9375	0.022	1564.8972	1563.8604	1563.8604	0	0	0	0	21579
5722	3	459000	698.0514	0.015	2091.4937	2090.1292	2091.1322	0	0	0	0	21582
5722	2	300000	1046.5753	0.017	2091.4977	2090.1332	2091.1361	0	0	0	0	21583
5725	1	60000	807.4155	0.019	806.9022	806.4082	806.4082	0	0	0	0	21590
5725	1	169000	870.4261	0.005	869.9538	869.4188	869.4188	0	0	0	0	21592
5725	2	312000	435.7169	0.007	869.9542	869.4192	869.4192	0	0	0	0	21593
5725	2	2020000	452.7376	0.004	904.01	903.4606	903.4606	0	0	0	0	21594
5725	1	569000	904.469	0.004	904.0111	903.4617	903.4617	0	0	0	0	21595
5725	2	265000	542.265	0.007	1083.1734	1082.5154	1082.5154	0	0	0	0	21596
5725	2	80200	583.8203	0.017	1166.3372	1165.626	1165.626	0	0	0	0	21598
5725	2	114000	615.3233	0.019	1229.3842	1228.632	1228.632	0	0	0	0	21599
5725	2	59900	704.3682	0.063	1407.672	1406.7219	1406.7219	0	0	0	0	21601
5725	2	78600	782.9364	0.025	1564.8951	1563.8583	1563.8583	0	0	0	0	21602
5725	3	625000	698.0509	0.018	2091.4924	2090.1279	2091.1309	0	0	0	0	21605
5725	2	470000	1046.5738	0.006	2091.4946	2090.1302	2091.1331	0	0	0	0	21606
5727	1	60400	807.4157	0.009	806.9024	806.4084	806.4084	0	0	0	0	21612
5727	1	91200	870.4263	0.012	869.954	869.419	869.419	0	0	0	0	21613
5727	2	194000	435.7168	0.009	869.9541	869.4191	869.4191	0	0	0	0	21614
5727	2	2070000	452.7376	0.006	904.01	903.4606	903.4606	0	0	0	0	21615
5727	1	437000	904.4689	0.005	904.011	903.4616	903.4616	0	0	0	0	21616
5727	2	61900	530.7885	0.009	1060.2076	1059.5624	1059.5624	0	0	0	0	21617
5727	2	193000	542.2648	0.018	1083.1731	1082.5151	1082.5151	0	0	0	0	21618
5727	2	61200	583.8199	0.022	1166.3365	1165.6252	1165.6253	0	0	0	0	21619
5727	2	86600	615.323	0.007	1229.3837	1228.6315	1228.6315	0	0	0	0	21620
5727	2	134000	679.8448	0.121	1358.5878	1357.6749	1357.675	0	0	0	0	21622
5727	2	53300	704.368	0.063	1407.6715	1406.7214	1406.7214	0	0	0	0	21623
5727	3	818000	697.7166	0.026	2091.4923	2090.128	2091.131	0	0	0	0	21626
5727	2	629000	1046.5736	0.014	2091.4942	2090.1298	2091.1327	0	0	0	0	21627
5729	2	171000	435.7167	0.011	869.9538	869.4188	869.4188	0	0	0	0	21632
5729	1	73800	870.4261	0.007	869.9538	869.4188	869.4188	0	0	0	0	21633
5729	2	2190000	452.7375	0.004	904.0099	903.4605	903.4605	0	0	0	0	21634
5729	1	450000	904.469	0.009	904.0111	903.4617	903.4617	0	0	0	0	21635
5729	2	93600	530.7885	0.049	1060.2076	1059.5624	1059.5625	0	0	0	0	21636
5729	2	188000	542.2648	0.009	1083.173	1082.515	1082.515	0	0	0	0	21637
5729	2	85600	615.323	0.008	1229.3837	1228.6315	1228.6315	0	0	0	0	21639
5729	2	181000	679.8442	0.044	1358.5866	1357.6738	1357.6738	0	0	0	0	21640
5729	2	69400	704.3669	0.099	1407.6695	1406.7193	1406.7193	0	0	0	0	21641
5729	2	65700	782.9362	0.014	1564.8947	1563.858	1563.8579	0	0	0	0	21642
5729	3	1270000	698.0508	0.013	2091.492	2090.1275	2091.1305	0	0	0	0	21645
5729	2	937000	1046.5734	0.004	2091.4938	2090.1293	2091.1322	0	0	0	0	21646
5731	1	69000	807.4155	0.008	806.9023	806.4083	806.4082	0	0	0	0	21651
5731	2	1670000	452.7376	0.004	904.0099	903.4605	903.4606	0	0	0	0	21652
5731	1	459000	904.4687	0.004	904.0108	903.4614	903.4614	0	0	0	0	21653
5731	2	61100	530.7881	0.006	1060.2068	1059.5617	1059.5617	0	0	0	0	21654
5731	2	125000	542.2649	0.008	1083.1733	1082.5153	1082.5153	0	0	0	0	21655
5731	2	88200	615.3235	0.066	1229.3847	1228.6324	1228.6325	0	0	0	0	21656
5731	2	187000	679.8442	0.011	1358.5867	1357.6738	1357.6739	0	0	0	0	21657
5731	3	1480000	698.0506	0.007	2091.4914	2090.1269	2091.1299	0	0	0	0	21660
5731	2	1100000	1046.5731	0.005	2091.4931	2090.1286	2091.1316	0	0	0	0	21661
5734	2	1780000	452.7376	0.005	904.0099	903.4605	903.4606	0	0	0	0	21666
5734	1	463000	904.4688	0.004	904.0109	903.4615	903.4616	0	0	0	0	21667
5734	2	100000	530.7884	0.031	1060.2074	1059.5622	1059.5622	0	0	0	0	21668
5734	2	123000	542.2649	0.048	1083.1733	1082.5154	1082.5153	0	0	0	0	21669
5734	2	235000	679.8444	0.14	1358.587	1357.6742	1357.6742	0	0	0	0	21671
5734	2	236000	680.346	0.065	1358.5874	1357.6744	1357.6744	0	0	0	0	21672
5734	3	1840000	698.0506	0.012	2091.4916	2090.1271	2091.1301	0	0	0	0	21674
5734	2	1240000	1046.573	0.009	2091.4929	2090.1284	2091.1314	0	0	0	0	21675
5734	3	119000	714.6685	0.106	2142.3742	2140.9837	2141.9867	0	0	0	0	21676
5737	2	1720000	452.7376	0.005	904.01	903.4606	903.4606	0	0	0	0	21681
5737	1	442000	904.4687	0.005	904.0109	903.4615	903.4615	0	0	0	0	21682
5737	2	118000	542.2648	0.012	1083.1729	1082.515	1082.5149	0	0	0	0	21683
5737	2	388000	679.8444	0.011	1358.587	1357.6742	1357.6742	0	0	0	0	21684
5737	3	99000	521.6353	0.029	1562.9204	1561.8839	1561.8839	0	0	0	0	21685
5737	2	73900	781.9496	0.043	1562.9211	1561.8846	1561.8846	0	0	0	0	21686
5737	2	126000	844.4244	0.075	1687.9506	1686.8343	1686.8343	0	0	0	0	21688
5737	3	1850000	698.0507	0.012	2091.4916	2090.1271	2091.1301	0	0	0	0	21690
5737	2	1460000	1046.5731	0.015	2091.4931	2090.1286	2091.1316	0	0	0	0	21691
5737	2	74100	1072.0005	0.035	2142.3741	2140.9835	2141.9864	0	0	0	0	21692
5737	3	142000	714.6687	0.059	2142.3748	2140.9843	2141.9873	0	0	0	0	21693
5740	1	228000	904.4677	0.018	904.0098	903.4604	903.4604	0	0	0	0	21698
5740	2	101000	679.8434	0.009	1358.5851	1357.6723	1357.6723	0	0	0	0	21699
5740	3	334000	698.0501	0.025	2091.49	2090.1256	2091.1285	0	0	0	0	21700
5740	2	283000	1046.5721	0.015	2091.4911	2090.1267	2091.1296	0	0	0	0	21701
5742	2	1550000	452.7377	0.004	904.0101	903.4607	903.4608	0	0	0	0	21703
5742	1	375000	904.469	0.005	904.0111	903.4617	903.4617	0	0	0	0	21704
5742	2	86900	615.3232	0.006	1229.384	1228.6318	1228.6318	0	0	0	0	21705
5742	2	929000	679.8443	0.027	1358.5869	1357.6741	1357.6741	0	0	0	0	21706
5742	3	111000	453.5655	0.025	1358.5874	1357.6745	1357.6746	0	0	0	0	21707
5742	3	607000	521.6353	0.004	1562.9206	1561.8841	1561.8841	0	0	0	0	21708
5742	2	330000	781.9498	0.007	1562.9216	1561.8851	1561.8851	0	0	0	0	21709
5742	2	793000	844.4245	0.026	1687.9506	1686.8344	1686.8344	0	0	0	0	21711
5742	3	2130000	698.0506	0.006	2091.4915	2090.127	2091.13	0	0	0	0	21712
5742	2	1240000	1046.5736	0.021	2091.4942	2090.1298	2091.1327	0	0	0	0	21713
5742	3	227000	715.0038	0.029	2142.377	2140.9864	2141.9894	0	0	0	0	21714
5742	2	85500	1072.002	0.019	2142.3772	2140.9866	2141.9895	0	0	0	0	21715
5744	2	1530000	452.7376	0.005	904.0099	903.4605	903.4606	0	0	0	0	21719
5744	1	388000	904.4686	0.004	904.0107	903.4613	903.4613	0	0	0	0	21720
5744	3	109000	453.5652	0.043	1358.5866	1357.6738	1357.6738	0	0	0	0	21721
5744	2	854000	679.8443	0.013	1358.5868	1357.674	1357.674	0	0	0	0	21722
5744	3	773000	521.6352	0.043	1562.9202	1561.8837	1561.8837	0	0	0	0	21723
5744	2	392000	781.9497	0.008	1562.9214	1561.8849	1561.8849	0	0	0	0	21724
5744	2	1140000	844.4237	0.011	1687.949	1686.8328	1686.8328	0	0	0	0	21726
5744	3	1450000	697.7164	0.019	2091.4918	2090.1275	2091.1305	0	0	0	0	21727
5744	2	1040000	1046.573	0.015	2091.4929	2090.1284	2091.1314	0	0	0	0	21728
5744	3	196000	714.6684	0.11	2142.3739	2140.9834	2141.9864	0	0	0	0	21729
5744	2	90700	1072.0012	0.012	2142.3755	2140.9849	2141.9879	0	0	0	0	21730
5747	2	1270000	452.7377	0.005	904.0101	903.4607	903.4608	0	0	0	0	21733
5747	1	345000	904.4689	0.005	904.011	903.4616	903.4616	0	0	0	0	21734
5747	2	1150000	679.8442	0.028	1358.5867	1357.6739	1357.6739	0	0	0	0	21735
5747	3	185000	453.5653	0.021	1358.587	1357.6742	1357.6742	0	0	0	0	21736
5747	3	1040000	521.6353	0.013	1562.9205	1561.8841	1561.8841	0	0	0	0	21737
5747	2	587000	781.9499	0.008	1562.9217	1561.8852	1561.8852	0	0	0	0	21738
5747	2	2130000	844.4239	0.011	1687.9496	1686.8333	1686.8333	0	0	0	0	21740
5747	3	231000	563.2854	0.139	1687.9505	1686.8343	1686.8343	0	0	0	0	21741
5747	3	1360000	698.0508	0.007	2091.492	2090.1275	2091.1305	0	0	0	0	21742
5747	2	936000	1046.5738	0.006	2091.4947	2090.1302	2091.1331	0	0	0	0	21743
5747	3	135000	715.0037	0.022	2142.377	2140.9863	2141.9894	0	0	0	0	21744
5750	2	1080000	452.7378	0.007	904.0105	903.461	903.4611	0	0	0	0	21747
5750	1	281000	904.4698	0.006	904.012	903.4625	903.4626	0	0	0	0	21748
5750	2	92200	542.2656	0.043	1083.1747	1082.5167	1082.5167	0	0	0	0	21749
5750	2	1170000	679.8446	0.015	1358.5874	1357.6746	1357.6746	0	0	0	0	21750
5750	3	118000	453.5656	0.016	1358.5879	1357.6751	1357.6751	0	0	0	0	21751
5750	3	1220000	521.6354	0.024	1562.9207	1561.8842	1561.8842	0	0	0	0	21752
5750	2	584000	781.9503	0.009	1562.9226	1561.8861	1561.8861	0	0	0	0	21753
5750	2	3500000	844.4238	0.012	1687.9493	1686.8331	1686.8331	0	0	0	0	21754
5750	3	191000	563.6198	0.04	1687.9511	1686.8347	1686.8347	0	0	0	0	21755
5750	3	990000	698.0512	0.011	2091.4932	2090.1287	2091.1317	0	0	0	0	21756
5750	2	685000	1046.5746	0.015	2091.4962	2090.1317	2091.1346	0	0	0	0	21757
5750	3	101000	1084.5827	0.127	3250.7862	3248.7206	3249.7235	0	0	0	0	21758
5753	2	1030000	452.7379	0.005	904.0106	903.4612	903.4613	0	0	0	0	21762
5753	1	266000	904.4702	0.005	904.0123	903.4629	903.4629	0	0	0	0	21763
5753	2	1170000	679.8448	0.01	1358.5879	1357.6751	1357.6751	0	0	0	0	21764
5753	3	175000	453.5658	0.033	1358.5883	1357.6755	1357.6755	0	0	0	0	21765
5753	3	1410000	521.6354	0.014	1562.9209	1561.8845	1561.8845	0	0	0	0	21766
5753	2	643000	781.9506	0.011	1562.9231	1561.8866	1561.8866	0	0	0	0	21767
5753	2	4940000	844.424	0.013	1687.9497	1686.8335	1686.8335	0	0	0	0	21768
5753	3	269000	563.2858	0.044	1687.952	1686.8357	1686.8357	0	0	0	0	21769
5753	3	749000	698.0514	0.007	2091.4938	2090.1293	2091.1323	0	0	0	0	21770
5753	2	466000	1046.5754	0.011	2091.4978	2090.1333	2091.1362	0	0	0	0	21771
5753	3	130000	1084.251	0.049	3250.7935	3248.7281	3249.731	0	0	0	0	21773
5756	2	911000	452.7378	0.004	904.0104	903.461	903.4611	0	0	0	0	21776
5756	1	250000	904.4691	0.008	904.0112	903.4618	903.4618	0	0	0	0	21777
5756	3	171000	453.5653	0.075	1358.5869	1357.6741	1357.6741	0	0	0	0	21778
5756	2	1110000	679.8444	0.018	1358.587	1357.6742	1357.6742	0	0	0	0	21779
5756	3	1280000	521.6354	0.009	1562.9208	1561.8843	1561.8843	0	0	0	0	21780
5756	2	585000	781.9499	0.024	1562.9217	1561.8852	1561.8852	0	0	0	0	21781
5756	2	4830000	844.4236	0.013	1687.9488	1686.8325	1686.8325	0	0	0	0	21782
5756	3	307000	563.2856	0.027	1687.9513	1686.8351	1686.8351	0	0	0	0	21783
5756	3	489000	698.0509	0.013	2091.4925	2090.128	2091.131	0	0	0	0	21784
5756	2	310000	1046.0729	0.041	2091.4957	2090.1313	2091.1343	0	0	0	0	21785
5756	3	107000	1084.2488	0.094	3250.7871	3248.7217	3249.7246	0	0	0	0	21787
5759	2	761000	452.7377	0.005	904.0103	903.4609	903.4609	0	0	0	0	21790
5759	1	221000	904.4692	0.006	904.0114	903.4619	903.462	0	0	0	0	21791
5759	2	1080000	679.8444	0.01	1358.587	1357.6742	1357.6742	0	0	0	0	21792
