Feature_Index	Scan	Scan_Start	Scan_End	Scan_Aligned	NET	Monoisotopic_Mass	Monoisotopic_Mass_Calibrated	Abundance	Class_Rep_MZ	Class_Rep_Charge
7754	7739	7684	7860	7739	0.4267	1057.55935	1057.55935	1.0332603E+07	529.7865601	2
7755	4956	4934	5011	4956	0.2733	1057.563945	1057.563945	2.6173640E+06	529.7890015	2
7756	15725	15714	15725	15725	0.8671	1057.56522	1057.56522	4615.1	1058.572266	1
7757	3603	3603	3625	3603	0.1986	1057.59399	1057.59399	432961	529.8032837	2
7758	6639	6617	6639	6639	0.3661	1057.60327	1057.60327	616954	529.8083496	2
7759	2921	2866	3097	2921	0.1610	1057.615625	1057.615625	2.1906615E+08	529.8143921	2
7760	8102	8102	8190	8102	0.4468	1057.63134	1057.63134	1.6843000E+06	529.8223877	2
7761	6023	6023	6056	6023	0.3321	1057.63696	1057.63696	1.0722960E+06	529.8252563	2
7762	10874	10863	10940	10874	0.5996	1058.48382	1058.48382	482070	1059.489502	1
7763	5132	5110	5154	5132	0.2830	1058.48464	1058.48464	1.4043780E+06	530.2490234	2
7764	7882	7838	7915	7882	0.4346	1058.493555	1058.493555	6.0202390E+06	1059.50061	1
7765	3042	2976	3130	3042	0.1677	1058.53825	1058.53825	5.4734904E+07	530.2756958	2
7766	2734	2723	2734	2734	0.1507	1058.536895	1058.536895	227312	530.2750854	2
7767	1634	1590	1733	1634	0.0901	1058.53889	1058.53889	8.9113880E+06	530.2765503	2
7768	4604	4604	4615	4604	0.2538	1058.539545	1058.539545	391674	530.2763672	2
7769	833	811	844	833	0.0459	1058.550055	1058.550055	10178.8	530.2813721	2
7770	6100	6045	6276	6100	0.3363	1058.559645	1058.559645	5.4955880E+07	530.2866211	2
7771	1645	1612	1854	1645	0.0907	1058.57111	1058.57111	1.2864060E+06	530.2920532	2
7772	4670	4626	5044	4670	0.2575	1058.571965	1058.571965	1.5579506E+08	530.2927246	2
7773	3801	3746	3856	3801	0.2096	1058.57154	1058.57154	1.0698709E+07	530.2927856	2
7774	5880	5825	5935	5880	0.3242	1058.57378	1058.57378	4.9921710E+06	530.2938843	2
7775	2844	2811	2910	2844	0.1568	1058.573505	1058.573505	4.0858250E+06	530.293457	2
7776	5297	5286	5330	5297	0.2921	1058.57496	1058.57496	849716	530.2940063	2
7777	4417	4373	4527	4417	0.2435	1058.5964	1058.5964	1.5712604E+07	530.3049316	2
7778	1964	1920	2041	1964	0.1083	1058.610595	1058.610595	2.7427060E+06	530.3118896	2
7779	7057	7046	7101	7057	0.3891	1058.61046	1058.61046	973374	530.3118896	2
7780	13151	13118	13162	13151	0.7252	1059.06535	1059.06535	1.1774650E+06	1060.071899	1
7781	1062	1062	1073	1062	0.0585	1059.478685	1059.478685	13628.9	530.7459717	2
7782	4153	4153	4175	4153	0.2290	1059.491775	1059.491775	689358	530.7522583	2
7783	7519	7442	7728	7519	0.4146	1059.50258	1059.50258	2.1949957E+08	530.7579956	2
7784	2800	2756	2855	2800	0.1544	1059.502055	1059.502055	1.6721890E+06	530.7573242	2
7785	45	45	67	45	0.0024	1059.50164	1059.50164	19639.3	530.7576904	2
7786	5462	5418	5561	5462	0.3012	1059.51584	1059.51584	5.4778590E+06	530.7647095	2
7787	11490	11446	11490	11490	0.6336	1059.52306	1059.52306	106489	1060.529785	1
7788	5066	5033	5077	5066	0.2793	1059.53691	1059.53691	1.2903560E+06	530.7749634	2
7789	5165	5143	5165	5165	0.2848	1059.5544	1059.5544	1.0361600E+06	530.7839355	2
7790	2514	2503	2514	2514	0.1386	1059.558975	1059.558975	98562	530.7862549	2
7791	1579	1546	1579	1579	0.0870	1059.56775	1059.56775	62095.5	530.7907104	2
7792	6804	6804	6815	6804	0.3752	1059.57002	1059.57002	277065	531.293335	2
7793	5814	5814	5825	5814	0.3206	1059.572665	1059.572665	426358	530.793335	2
7794	4901	4868	5055	4901	0.2702	1059.57322	1059.57322	5.1109250E+06	530.793335	2
7795	1216	1205	1271	1216	0.0670	1059.57369	1059.57369	51362	530.793396	2
7796	8421	8355	8531	8421	0.4643	1059.57418	1059.57418	1.1726284E+07	530.7937012	2
7797	4263	4230	4274	4263	0.2350	1059.58151	1059.58151	837297	531.2949829	2
7798	5363	5341	5363	5363	0.2957	1059.59096	1059.59096	376298	530.8021851	2
7799	3746	3658	3746	3746	0.2065	1059.591055	1059.591055	1.1132510E+06	531.8098145	2
7800	5726	5704	5726	5726	0.3157	1059.60654	1059.60654	390055	530.8103027	2
7801	6441	6441	6485	6441	0.3552	1059.63141	1059.63141	1.2589300E+06	530.8225708	2
7802	10577	10577	10599	10577	0.5832	1060.16085	1060.16085	109113	1061.167114	1
7803	13151	13129	13151	13151	0.7252	1060.5011	1060.5011	18692.6	1061.506592	1
7804	10962	10929	10962	10962	0.6045	1060.53259	1060.53259	348355	1061.538208	1
7805	3790	3746	3834	3790	0.2090	1060.539485	1060.539485	3.5968160E+06	531.2766724	2
7806	1370	1337	1403	1370	0.0755	1060.54323	1060.54323	111696	531.2783203	2
7807	1810	1788	1843	1810	0.0998	1060.55444	1060.55444	164162	531.2837524	2
7808	5594	5517	5803	5594	0.3084	1060.569525	1060.569525	1.0132622E+08	531.2914429	2
7809	6815	6804	6826	6815	0.3758	1060.57314	1060.57314	452442	531.2932739	2
7810	4219	4153	4362	4219	0.2326	1060.576565	1060.576565	7.2940455E+07	531.2949829	2
7811	3801	3801	3889	3801	0.2096	1060.575865	1060.575865	478718	532.2794189	2
7812	244	222	266	244	0.0134	1060.5909	1060.5909	6360.5	531.3014526	2
7813	1304	1282	1337	1304	0.0719	1060.59127	1060.59127	54545.7	531.3023682	2
7814	7519	7486	7552	7519	0.4146	1060.60028	1060.60028	2.2299530E+06	531.3067017	2
7815	3724	3680	3768	3724	0.2053	1060.60282	1060.60282	1.5209657E+07	531.3084106	2
7816	6419	6397	6430	6419	0.3539	1060.634635	1060.634635	712911	531.3240967	2
7817	8256	8234	8300	8256	0.4552	1060.64228	1060.64228	1.1746830E+06	531.3280029	2
7818	15109	15098	15120	15109	0.8332	1060.86459	1060.86459	7194.7	1061.871338	1
7819	1997	1964	2063	1997	0.1101	1061.46888	1061.46888	993299	531.7411499	2
7820	10423	10423	10434	10423	0.5748	1061.480125	1061.480125	151213	1062.486816	1
7821	6881	6859	6892	6881	0.3794	1061.48112	1061.48112	538543	531.7473755	2
7822	3141	3141	3196	3141	0.1732	1061.51641	1061.51641	1.8750820E+06	531.7653809	2
7823	3031	3009	3031	3031	0.1671	1061.51759	1061.51759	388107	531.7653198	2
7824	1260	1260	1293	1260	0.0694	1061.537975	1061.537975	15538	531.7753296	2
7825	7398	7387	7431	7398	0.4079	1061.54094	1061.54094	1.0405100E+06	531.7773438	2
7826	3966	3900	3999	3966	0.2187	1061.56039	1061.56039	1.2784640E+06	531.7869263	2
7827	1271	1260	1271	1271	0.0700	1061.57642	1061.57642	12404.3	531.7954102	2
7828	6628	6606	6683	6628	0.3655	1061.577165	1061.577165	2.2326810E+06	531.7950439	2
7829	3856	3856	3867	3856	0.2126	1061.578455	1061.578455	316122	532.2788086	2
7830	13129	13118	13140	13129	0.7240	1061.58028	1061.58028	307586	1062.587036	1
7831	3548	3515	3603	3548	0.1956	1061.5865	1061.5865	2.4399680E+06	531.7999878	2
7832	4615	4604	4615	4615	0.2545	1061.59552	1061.59552	624365	532.2971802	2
7833	7794	7750	8135	7794	0.4298	1061.61106	1061.61106	1.3816490E+07	531.8123779	2
7834	2910	2899	2954	2910	0.1604	1061.62452	1061.62452	374716	531.8189697	2
7835	3416	3394	3449	3416	0.1883	1061.8033	1061.8033	1.7670570E+06	531.9083252	2
7836	8003	8003	8014	8003	0.4413	1062.451335	1062.451335	516459	1063.45813	1
7837	4153	4120	4197	4153	0.2290	1062.47566	1062.47566	3.2421730E+06	532.2444458	2
7838	14603	14592	14603	14603	0.8053	1062.499705	1062.499705	4556.1	1063.505981	1
7839	3988	3834	4054	3988	0.2199	1062.50862	1062.50862	5.8085710E+06	532.2614746	2
7840	2239	2217	2261	2239	0.1234	1062.50377	1062.50377	487695	532.258667	2
7841	3746	3735	3779	3746	0.2065	1062.51679	1062.51679	1.5152290E+06	532.2651367	2
7842	2426	2426	2470	2426	0.1337	1062.51753	1062.51753	493854	532.2657471	2
7843	3108	3053	3130	3108	0.1713	1062.520265	1062.520265	3.4712960E+06	532.2664795	2
7844	2415	2393	2415	2415	0.1331	1062.53224	1062.53224	254458	532.2724609	2
7845	1876	1865	1887	1876	0.1034	1062.53269	1062.53269	130481	532.2730103	2
7846	3856	3812	3922	3856	0.2126	1062.54468	1062.54468	1.7131340E+06	532.2788086	2
7847	1645	1645	1656	1645	0.0907	1062.54386	1062.54386	44179	532.2787476	2
7848	5363	5352	5385	5363	0.2957	1062.54433	1062.54433	1.2977100E+06	532.2788696	2
7849	4384	4373	4384	4384	0.2417	1062.54545	1062.54545	535409	533.288147	2
7850	4758	4725	4791	4758	0.2623	1062.54792	1062.54792	1.1753960E+06	532.2810669	2
7851	5836	5825	5858	5836	0.3218	1062.549395	1062.549395	976255	532.2813721	2
7852	10126	10104	10137	10126	0.5584	1062.561335	1062.561335	512294	532.2874146	2
7853	2118	2085	2239	2118	0.1167	1062.57036	1062.57036	996700	532.2919312	2
7854	4362	4362	4395	4362	0.2405	1062.57364	1062.57364	1.2682360E+06	533.2878418	2
7855	4604	4549	4637	4604	0.2538	1062.58087	1062.58087	1.0156635E+07	532.2971802	2
7856	4648	4648	4736	4648	0.2563	1062.59937	1062.59937	4.7506230E+06	532.3056641	2
7857	5616	5605	5660	5616	0.3097	1062.604235	1062.604235	1.2649060E+06	532.3088379	2
7858	4780	4736	4857	4780	0.2636	1062.62766	1062.62766	7.5284410E+06	532.3208008	2
7859	3218	3196	3284	3218	0.1774	1062.62824	1062.62824	2.5206320E+06	532.3206787	2
7860	14141	14141	14152	14141	0.7798	1062.79085	1062.79085	7143.3	1063.798218	1
7861	11534	11534	11545	11534	0.6360	1062.863295	1062.863295	102064	1063.869629	1
7862	13085	13085	13096	13085	0.7216	1063.29619	1063.29619	24103	1064.302612	1
7863	3240	3240	3262	3240	0.1786	1063.49875	1063.49875	365346	532.7561646	2
7864	6100	6078	6111	6100	0.3363	1063.506155	1063.506155	764753	532.7596436	2
7865	3900	3900	3933	3900	0.2150	1063.50833	1063.50833	731287	532.7609253	2
7866	3163	3152	3229	3163	0.1744	1063.51517	1063.51517	3.7229570E+06	532.7644043	2
7867	3526	3449	3702	3526	0.1944	1063.531045	1063.531045	8.9715097E+07	532.7722778	2
7868	9664	9631	9730	9664	0.5329	1063.53918	1063.53918	4.0010350E+06	1064.546021	1
7869	4813	4791	4824	4813	0.2654	1063.538405	1063.538405	829613	532.7759399	2
7870	1513	1491	1579	1513	0.0834	1063.54391	1063.54391	288092	532.7791138	2
7871	10456	10401	10467	10456	0.5766	1063.54642	1063.54642	455236	532.7799683	2
7872	3845	3834	3845	3845	0.2120	1063.54707	1063.54707	447535	532.7801514	2
7873	5143	5132	5154	5143	0.2836	1063.55595	1063.55595	480807	532.7844238	2
7874	5319	5308	5330	5319	0.2933	1063.56467	1063.56467	754018	532.7891235	2
7875	8960	8927	8971	8960	0.4941	1063.58046	1063.58046	533301	532.796936	2
7876	6903	6870	6925	6903	0.3806	1063.61022	1063.61022	1.0424350E+06	532.8117676	2
7877	11435	11435	11446	11435	0.6306	1064.03706	1064.03706	141640	1065.043701	1
7878	12469	12469	12502	12469	0.6876	1064.22704	1064.22704	168717	1065.234253	1
7879	4758	4714	4813	4758	0.2623	1064.494435	1064.494435	3.7488390E+06	533.2538452	2
7880	4560	4527	4626	4560	0.2514	1064.51215	1064.51215	2.7558040E+06	533.2628174	2
7881	5286	5264	5286	5286	0.2915	1064.51257	1064.51257	749984	533.2627563	2
7882	3328	3273	3405	3328	0.1835	1064.52555	1064.52555	1.1902006E+07	533.2697144	2
7883	7013	6991	7035	7013	0.3867	1064.53183	1064.53183	907419	533.272644	2
7884	3042	3031	3042	3042	0.1677	1064.531165	1064.531165	210965	533.272583	2
7885	8256	8234	8300	8256	0.4552	1064.53787	1064.53787	1.2493100E+06	534.2887573	2
7886	11908	11853	11908	11908	0.6566	1064.545665	1064.545665	97799	1065.551392	1
7887	2558	2481	2701	2558	0.1410	1064.575165	1064.575165	3.7079966E+07	533.2940063	2
7888	8971	8971	8982	8971	0.4947	1064.5739	1064.5739	235096	533.2938232	2
7889	10467	10401	10577	10467	0.5772	1064.60293	1064.60293	1.6427940E+07	533.3085938	2
7890	7596	7574	7640	7596	0.4188	1064.66513	1064.66513	2.6152310E+06	533.3394165	2
7891	12634	12634	12645	12634	0.6967	1064.84238	1064.84238	52084	1065.848877	1
7892	12326	12315	12326	12326	0.6797	1065.10915	1065.10915	43662	1066.115356	1
7893	12491	12491	12502	12491	0.6888	1065.230195	1065.230195	88314	1066.236938	1
7894	5132	5110	5132	5132	0.2830	1065.5153	1065.5153	490148	1066.521973	1
7895	2822	2800	2844	2822	0.1556	1065.51975	1065.51975	625692	533.7666016	2
7896	11138	11138	11182	11138	0.6142	1065.52389	1065.52389	253278	1067.543213	1
7897	6397	6342	6507	6397	0.3527	1065.526685	1065.526685	1.5436865E+07	533.7702026	2
7898	3702	3680	3724	3702	0.2041	1065.52739	1065.52739	1.5589300E+06	533.7706909	2
7899	4967	4923	5022	4967	0.2739	1065.532985	1065.532985	2.5722210E+06	533.7732544	2
7900	8311	8267	8399	8311	0.4583	1065.54833	1065.54833	1.4983835E+07	533.7808838	2
7901	9257	9246	9279	9257	0.5105	1065.55127	1065.55127	304721	1066.557495	1
7902	12975	12975	13063	12975	0.7155	1065.55777	1065.55777	37136	1066.562378	1
7903	6045	5990	6078	6045	0.3333	1065.55905	1065.55905	2.5840290E+06	535.2722778	2
7904	3702	3702	3746	3702	0.2041	1065.55976	1065.55976	368425	533.7866211	2
7905	6650	6584	6782	6650	0.3667	1065.57858	1065.57858	3.2497813E+07	533.7960205	2
7906	6947	6925	6958	6947	0.3831	1065.61636	1065.61636	659773	533.8149414	2
7907	11325	11270	11325	11325	0.6245	1065.89662	1065.89662	158418	1067.906372	1
7908	11314	11314	11325	11314	0.6239	1066.23262	1066.23262	198201	1067.239258	1
7909	2140	2118	2151	2140	0.1180	1066.493575	1066.493575	174754	534.25354	2
7910	5198	5143	5297	5198	0.2866	1066.511295	1066.511295	1.5398635E+07	534.2623901	2
7911	2426	2415	2448	2426	0.1337	1066.522855	1066.522855	202914	534.2681885	2
7912	4120	3966	4120	4120	0.2272	1066.53156	1066.53156	1.0806260E+06	534.2709351	2
7913	11116	11116	11193	11116	0.6130	1066.535785	1066.535785	99065	1067.541992	1
7914	8311	8300	8333	8311	0.4583	1066.554255	1066.554255	581256	1068.520752	1
7915	10412	10379	10456	10412	0.5741	1066.57069	1066.57069	867119	534.2922363	2
7916	7145	7101	7178	7145	0.3940	1066.68483	1066.68483	1.3900650E+06	534.8414917	2
7917	11347	11259	11347	11347	0.6257	1066.90272	1066.90272	171728	1067.90686	1
7918	12898	12898	12920	12898	0.7112	1066.93829	1066.93829	51133	1067.944946	1
7919	8267	8267	8278	8267	0.4559	1067.06409	1067.06409	414620	534.5388184	2
7920	2371	2338	2459	2371	0.1307	1067.491375	1067.491375	2.7687590E+06	534.7523804	2
7921	2151	2151	2173	2151	0.1186	1067.52782	1067.52782	135733	534.7706299	2
7922	10049	10027	10115	10049	0.5541	1067.53051	1067.53051	2.9804970E+06	1068.537354	1
7923	5825	5792	5869	5825	0.3212	1067.530995	1067.530995	2.5135560E+06	534.7722168	2
7924	7233	7178	7310	7233	0.3988	1067.53875	1067.53875	5.4121190E+06	534.776123	2
7925	3944	3900	4131	3944	0.2174	1067.551205	1067.551205	6.8405272E+07	534.7820435	2
7926	5066	5033	5077	5066	0.2793	1067.56355	1067.56355	469571	534.7885132	2
7927	1238	1238	1260	1238	0.0682	1067.57331	1067.57331	15002.1	534.7948608	2
7928	6034	6034	6045	6034	0.3327	1067.58898	1067.58898	368926	534.8012695	2
7929	5418	5231	5649	5418	0.2987	1067.597075	1067.597075	1.4509422E+08	534.8052368	2
7930	4307	4263	4384	4307	0.2375	1067.597	1067.597	7.4212290E+06	534.8048096	2
7931	4164	4164	4175	4164	0.2296	1067.64411	1067.64411	304286	534.8287964	2
7932	7123	7079	7189	7123	0.3928	1067.66948	1067.66948	3.3404360E+06	534.8415527	2
7933	8168	8135	8267	8168	0.4504	1067.6692	1067.6692	1.3855801E+07	534.8413696	2
7934	4868	4868	4890	4868	0.2684	1068.18218	1068.18218	678776	1069.187988	1
7935	2921	2899	2965	2921	0.1610	1068.30741	1068.30741	900850	535.1604614	2
7936	8399	8311	8443	8399	0.4631	1068.42172	1068.42172	3.3704480E+06	535.2174072	2
7937	9103	9015	9224	9103	0.5020	1068.502175	1068.502175	1.2062649E+07	535.2576904	2
7938	1689	1667	1733	1689	0.0931	1068.51075	1068.51075	238706	535.2622681	2
7939	5341	5308	5363	5341	0.2945	1068.51606	1068.51606	982004	535.2648315	2
7940	4208	4142	4329	4208	0.2320	1068.52749	1068.52749	3.2881413E+07	535.2702637	2
7941	7277	7266	7365	7277	0.4013	1068.53303	1068.53303	6.4526820E+06	535.2730103	2
7942	3757	3746	3845	3757	0.2071	1068.56039	1068.56039	7.4422310E+06	535.2869263	2
7943	5308	5275	5352	5308	0.2927	1068.602215	1068.602215	1.3277618E+07	535.3079224	2
7944	3108	3075	3207	3108	0.1713	1068.60253	1068.60253	5.6048540E+06	535.3076172	2
7945	17661	17661	17683	17661	0.9739	1068.602885	1068.602885	3971.5	1069.609009	1
7946	1348	1293	1447	1348	0.0743	1068.61152	1068.61152	1.3526952E+06	535.3125	2
7947	2734	2723	2745	2734	0.1507	1068.61959	1068.61959	295574	535.3165283	2
7948	5099	5055	5176	5099	0.2811	1068.62764	1068.62764	5.5073720E+06	535.3203125	2
7949	4483	4472	4505	4483	0.2472	1068.62752	1068.62752	793607	535.3205566	2
7950	6562	6540	6606	6562	0.3618	1068.62813	1068.62813	1.8680150E+06	535.3204346	2
7951	5066	5044	5088	5066	0.2793	1068.66271	1068.66271	1.3261700E+06	535.3380737	2
7952	12535	12535	12546	12535	0.6912	1068.69639	1068.69639	44182	1069.702881	1
7953	1051	1007	1139	1051	0.0579	1069.48865	1069.48865	125190.8	535.7510986	2
7954	3361	3339	3361	3361	0.1853	1069.51085	1069.51085	457866	535.7617798	2
7955	10236	10225	10236	10236	0.5644	1069.524945	1069.524945	131163	1070.531006	1
7956	12777	12766	12777	12777	0.7046	1069.526405	1069.526405	27644	1070.533203	1
7957	5649	5638	5660	5649	0.3115	1069.54257	1069.54257	472458	535.7780151	2
7958	1337	1315	1348	1337	0.0737	1069.54431	1069.54431	18571	535.7787476	2
7959	3735	3724	3735	3735	0.2059	1069.562525	1069.562525	411980	537.2944336	2
7960	4483	4483	4516	4483	0.2472	1069.58574	1069.58574	475298	536.2978516	2
7961	5737	5715	5869	5737	0.3163	1069.58692	1069.58692	1.5944940E+06	535.800415	2
7962	2349	2338	2360	2349	0.1295	1069.58912	1069.58912	127231	535.8015137	2
7963	5165	5132	5242	5165	0.2848	1069.6121	1069.6121	5.9171250E+06	535.8127441	2
7964	6122	6089	6199	6122	0.3376	1069.6261	1069.6261	4.2759950E+06	536.828064	2
7965	14141	14141	14152	14141	0.7798	1069.994355	1069.994355	7505.4	1071.001465	1
7966	7508	7508	7541	7508	0.4140	1070.2236	1070.2236	461205	536.1181641	2
7967	11897	11875	11897	11897	0.6560	1070.48432	1070.48432	93148	1071.491089	1
7968	2690	2657	2723	2690	0.1483	1070.51792	1070.51792	1.5271100E+06	536.265686	2
7969	1678	1667	1678	1678	0.0925	1070.536825	1070.536825	111508	536.2752686	2
7970	16033	16033	16088	16033	0.8841	1070.540065	1070.540065	3271.8	1071.547729	1
7971	1810	1777	1876	1810	0.0998	1070.56316	1070.56316	715441	536.2883301	2
7972	6826	6793	6848	6826	0.3764	1070.563605	1070.563605	2.8190410E+06	536.2883301	2
7973	5748	5726	5803	5748	0.3169	1070.5653	1070.5653	2.6245410E+06	536.2894897	2
7974	3713	3669	3724	3713	0.2047	1070.57068	1070.57068	1.8051020E+06	537.2942505	2
7975	4505	4450	4604	4505	0.2484	1070.5822	1070.5822	1.4317734E+07	536.2977905	2
7976	4032	3988	4186	4032	0.2223	1070.59653	1070.59653	4.2444058E+07	536.3051147	2
7977	3680	3669	3680	3680	0.2029	1070.598845	1070.598845	200802	537.3018188	2
7978	4725	4692	4725	4725	0.2605	1070.606185	1070.606185	1.4121350E+06	536.3096924	2
7979	4197	4175	4208	4197	0.2314	1070.654155	1070.654155	827989	536.3337402	2
7980	13536	13470	13547	13536	0.7464	1070.84015	1070.84015	63846	1072.848999	1
7981	15263	15175	15263	15263	0.8417	1070.87625	1070.87625	9189.4	1071.882935	1
7982	13041	13030	13052	13041	0.7191	1071.24738	1071.24738	40792	1072.254517	1
7983	3405	3394	3405	3405	0.1877	1071.48677	1071.48677	224551	536.7501221	2
7984	5704	5671	5770	5704	0.3145	1071.505355	1071.505355	4.7791320E+06	536.7592163	2
7985	3504	3460	3548	3504	0.1932	1071.51891	1071.51891	1.9882110E+06	538.2885742	2
7986	3284	3262	3284	3284	0.1811	1071.52328	1071.52328	344085	536.7683105	2
7987	7992	7970	8025	7992	0.4407	1071.52864	1071.52864	1.5996780E+06	1072.535522	1
7988	2448	2426	2470	2448	0.1349	1071.54191	1071.54191	318774	536.7776489	2
7989	16066	16066	16077	16066	0.8860	1071.544385	1071.544385	3614.9	1072.552002	1
7990	3592	3581	3658	3592	0.1980	1071.54489	1071.54489	530385	537.2866211	2
7991	4626	4615	4626	4626	0.2551	1071.546795	1071.546795	267419	1072.553711	1
7992	12447	12436	12447	12447	0.6864	1071.549975	1071.549975	35265	1074.574707	1
7993	2195	2162	2261	2195	0.1210	1071.552225	1071.552225	2.3608700E+06	536.7828979	2
7994	2602	2580	2635	2602	0.1434	1071.554805	1071.554805	854894	536.7840576	2
7995	6859	6859	6881	6859	0.3782	1071.56653	1071.56653	589510	536.7901611	2
7996	2888	2855	2921	2888	0.1592	1071.56773	1071.56773	1.9956400E+06	536.7908325	2
7997	3009	2932	3097	3009	0.1659	1071.588325	1071.588325	2.2350602E+07	536.8014526	2
7998	4010	3922	4010	4010	0.2211	1071.60025	1071.60025	421533	1072.609985	1
7999	2690	2679	2723	2690	0.1483	1071.60595	1071.60595	550546	536.8096924	2
8000	7079	7046	7134	7079	0.3903	1071.60988	1071.60988	2.5474080E+06	537.3201904	2
8001	2965	2910	3108	2965	0.1635	1071.62895	1071.62895	2.0655051E+07	536.8218384	2
8002	6100	6023	6232	6100	0.3363	1071.64265	1071.64265	2.5332929E+07	536.828125	2
8003	5341	5297	5385	5341	0.2945	1072.48159	1072.48159	2.5470200E+06	537.2476807	2
8004	4131	4087	4153	4131	0.2278	1072.5327	1072.5327	2.1809590E+06	537.2728271	2
8005	2096	2063	2129	2096	0.1155	1072.53319	1072.53319	665485	537.2734985	2
8006	5297	5242	5484	5297	0.2921	1072.53995	1072.53995	1.0355790E+08	537.2767334	2
8007	6265	6243	6265	6265	0.3454	1072.54007	1072.54007	820807	537.2767944	2
8008	2866	2844	2866	2866	0.1580	1072.54129	1072.54129	801469	537.2772217	2
8009	5825	5825	5836	5825	0.3212	1072.54724	1072.54724	503942	538.2920532	2
8010	4318	4285	4362	4318	0.2381	1072.550485	1072.550485	2.0062460E+06	537.2821045	2
8011	6078	6067	6078	6078	0.3351	1072.552015	1072.552015	314544	537.2824707	2
8012	4615	4593	4615	4615	0.2545	1072.55344	1072.55344	2.3066000E+06	537.2831421	2
